0.7594504790346038, 0.844261747435039, 0.7524397985344509, 0.7392373064535434
0.7821473078084142, 0.8086842733904802, 0.7664892309225396, 0.7417775388465624
0.5007572586975462, 0.5636661701116894, 0.4560503409444927, 0.36277603681335346
0.9421066002514463, 0.9469790259243407, 0.9409256118067045, 0.9263772495080121
0.8587509509595892, 0.893709478401843, 0.8714440107317724, 0.8533140191253594
0.871802628656279, 0.8689982863928157, 0.8387720307746073, 0.8370656192353642
0.6612667548586912, 0.6356377463755298, 0.6576047894590118, 0.6672975295191138
0.8427988904482623, 0.8647875094546332, 0.8335574504603341, 0.8176912455738322
-0.1867958876627942, 0.28818863604632894, 0.5122851455342057, 0.3925960416940941
0.3778975921051614, 0.5289988166216357, 0.40267262853531793, 0.37481091420842716
0.5242528010344891, 0.7653139317209781, 0.6251767819095772, 0.5293755549479462
0.8205884151554327, 0.8315408984529526, 0.7596909683228815, 0.761442855891514
0.8427469932352107, 0.8464294116136419, 0.8486662059655284, 0.8021276306027254
0.7632412691752429, 0.8231245646345132, 0.8037641868265993, 0.7420231841746793
0.7844536568052599, 0.7615805405296945, 0.7159437404277171, 0.722774451825618
0.9039863936433534, 0.8962909366312134, 0.8522941354569704, 0.8654998642850279
0.8362011967713003, 0.8224269407092194, 0.7560171592466152, 0.7459467806991357
0.809325297988083, 0.864878534589387, 0.8091172699072612, 0.7844918724057303
0.25154477876344394, 0.18734185176845308, 0.07754129958414424, 0.06991023646892347
0.5758843244632106, 0.59395933483746, 0.4877222377940549, 0.44241385850050163
0.79604990920891, 0.7845281312220072, 0.7817942340309316, 0.7470992576835251
0.7667045347119397, 0.7713714159932322, 0.7217192630892313, 0.7127138563390503
0.7136235225194987, 0.7424016235358113, 0.6973609548318942, 0.6424676840158775
0.06761811760535852, 0.12142209876080368, 0.1310653404415183, 0.05280337904871313
0.8728430051544953, 0.9030608083729403, 0.8616719433158762, 0.8393693285016011
0.6895286884559884, 0.7034459545633133, 0.6285464135475325, 0.6301190828735649
0.7554472732665054, 0.7455669645647596, 0.7017653346424442, 0.6514781504996602
0.6868879836461105, 0.7256061459425223, 0.653438187274813, 0.6699995828892592
0.5183414331987606, 0.5721363884668671, 0.5052646541119576, 0.4335806667125188
0.7978280237444481, 0.82732623593557, 0.7871258559258566, 0.7663805826468649
0.49070825462931034, 0.6008365879333527, 0.575904271717461, 0.5116952839657272
0.5061038209988308, 0.5764916474855137, 0.5753654025000653, 0.42991525385506
0.34307390451921127, 0.40372288019451574, 0.37253014909840587, 0.2607866565051733
0.5008295082030445, 0.43201883493480453, 0.2550519333214758, 0.2381580076963814
0.8194126299901436, 0.8270528445436159, 0.780579292269859, 0.7575172423643951
0.17093603408978597, 0.21854855326348244, 0.10767531542998277, -0.08202366557907337
0.4940909534150878, 0.5710313149886601, 0.43871026555604475, 0.4226069201968089
0.6087458347598623, 0.6087206219455898, 0.5828207713133827, 0.5491971227553962
0.3710747153961387, 0.3684832579552526, 0.24768333158865685, 0.2229626102550557
0.7964625049036616, 0.816821029912495, 0.7821137607020575, 0.7610683472111311
